milliseconds_played,timestamp,track_name,album_name,artist_name,popularity_normalized
170480,1441665597,Trust In Me (The Python's Song),The Jungle Book,Sterling Holloway,0.4366951512
291466,1441665888,The Bare Necessities - Soundtrack,The Jungle Book,Phil Harris,0.5291805626
279453,1441666168,I Wan'na Be Like You (The Monkey Song),The Jungle Book,Louis Prima,0.5373930979
835,1441666231,Colonel Hathi's March (The Elephant Song),The Jungle Book,J. Pat O'Malley,0.4817632045
22978,1441666254,You Remind Me of Something,The Essential R. Kelly,R. Kelly,0.5352764313
293133,1441666547,Schoolin' Life,4,Beyoncé,0.6564123704
205264,1441666752,Sure Hope You Mean It,The Way I See It,Raphael Saadiq,0.5304599896
206366,1441666958,Ain't That Easy,Black Messiah,D'Angelo,0.5998691632
160826,1441667119,Baby Beluga,Baby Beluga,Raffi,0.5429957434
128213,1441667248,Down By the Bay,Singable Songs for the Very Young,Raffi,0.5256794605
100040,1441667348,Wheels on the Bus,Rise and Shine,Raffi,0.5193967055
17794,1441667367,Brush Your Teeth,Singable Songs for the Very Young,Raffi,0.5082786973
99302,1441667663,Wheels on the Bus,Rise and Shine,Raffi,0.5193967055
36787,1441667704,Brush Your Teeth,Singable Songs for the Very Young,Raffi,0.5082786973
100040,1441667804,Wheels on the Bus,Rise and Shine,Raffi,0.5193967055
100040,1441667904,Wheels on the Bus,Rise and Shine,Raffi,0.5193967055
100040,1441668005,Wheels on the Bus,Rise and Shine,Raffi,0.5193967055
31021,1441668035,Wheels on the Bus,Rise and Shine,Raffi,0.5193967055
152053,1441668187,Colonel Hathi's March (The Elephant Song),The Jungle Book,J. Pat O'Malley,0.4817632045
89071,1441668276,Trust In Me (The Python's Song),The Jungle Book,Sterling Holloway,0.4366951512
100040,1441668376,Wheels on the Bus,Rise and Shine,Raffi,0.5193967055
3067,1441668380,Brush Your Teeth,Singable Songs for the Very Young,Raffi,0.5082786973
100040,1441668482,Wheels on the Bus,Rise and Shine,Raffi,0.5193967055
72173,1441668554,Brush Your Teeth,Singable Songs for the Very Young,Raffi,0.5082786973
64644,1441668617,Baby Beluga,Baby Beluga,Raffi,0.5429957434
115921,1441669366,Listen to the Horses,Quiet Time,Raffi,0.4520820386
4318,1441669370,Listen to the Horses,Quiet Time,Raffi,0.4520820386
291466,1441669661,The Bare Necessities - Soundtrack,The Jungle Book,Phil Harris,0.5291805626
279453,1441669941,I Wan'na Be Like You (The Monkey Song),The Jungle Book,Louis Prima,0.5373930979
152053,1441670174,Colonel Hathi's March (The Elephant Song),The Jungle Book,J. Pat O'Malley,0.4817632045
2182,1441670176,Trust In Me (The Python's Song),The Jungle Book,Sterling Holloway,0.4366951512
291466,1441670467,The Bare Necessities - Soundtrack,The Jungle Book,Phil Harris,0.5291805626
279453,1441670747,I Wan'na Be Like You (The Monkey Song),The Jungle Book,Louis Prima,0.5373930979
104954,1441673845,Colonel Hathi's March (The Elephant Song),The Jungle Book,J. Pat O'Malley,0.4817632045
152053,1441673997,Colonel Hathi's March (The Elephant Song),The Jungle Book,J. Pat O'Malley,0.4817632045
170480,1441674168,Trust In Me (The Python's Song),The Jungle Book,Sterling Holloway,0.4366951512
291466,1441674459,The Bare Necessities - Soundtrack,The Jungle Book,Phil Harris,0.5291805626
279453,1441674740,I Wan'na Be Like You (The Monkey Song),The Jungle Book,Louis Prima,0.5373930979
152053,1441751625,Colonel Hathi's March (The Elephant Song),The Jungle Book,J. Pat O'Malley,0.4817632045
170480,1441751795,Trust In Me (The Python's Song),The Jungle Book,Sterling Holloway,0.4366951512
291466,1441752086,The Bare Necessities - Soundtrack,The Jungle Book,Phil Harris,0.5291805626
279453,1441752367,I Wan'na Be Like You (The Monkey Song),The Jungle Book,Louis Prima,0.5373930979
1021,1441759488,Colonel Hathi's March (The Elephant Song),The Jungle Book,J. Pat O'Malley,0.4817632045
1300,1441759488,Keep It Healthy,Warpaint,Warpaint,0.5673235818
241547,1441759488,Keep It Healthy,Warpaint,Warpaint,0.5673235818
291758,1441759488,Love Is to Die,Warpaint,Warpaint,0.6440800161
193190,1441759488,Hi,Warpaint,Warpaint,0.5364194984
2925,1441759488,Feeling Alright,Warpaint,Warpaint,0.5774931941
288066,1441759489,Birds of Paradise Dub Version,936,Peaking Lights,0.3116697754
174946,1441759489,Shuffle A Dream,Ritual Union,Little Dragon,0.528750893
123546,1441759489,Forgiven/Forgotten,Burn Your Fire For No Witness,Angel Olsen,0.5279787144
316266,1441759489,Summertime,936,Peaking Lights,0.2960343453
217120,1441759489,Klapp Klapp,Nabuma Rubberband,Little Dragon,0.5818691177
244773,1441759489,Let Go,Nabuma Rubberband,Little Dragon,0.4910704123
361760,1441759489,When I Go Out,Ritual Union,Little Dragon,0.4432322976
281876,1441759489,Teese,Warpaint,Warpaint,0.5492040107
975,1441799576,Colonel Hathi's March (The Elephant Song),The Jungle Book,J. Pat O'Malley,0.4817632045
139693,1441799716,This Land is Your Land,"The Asch Recordings, Vol. 1-4",Woody Guthrie,0.546156498
112173,1441799828,Car Song,"The Asch Recordings, Vol. 1-4",Woody Guthrie,0.4540746375
109200,1441799938,Sleep eye,Nursery Days,Woody Guthrie,0.4049346674
154146,1441800093,Hard Travelin',Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.4372539753
144600,1441800238,Pastures Of Plenty,Columbia River Collection,Woody Guthrie,0.3554004579
196560,1441800435,Goodnight Little Arlo (Goodnight Little Darlin'),Songs to Grow on for Mother and Child,Woody Guthrie,0.413155982
141506,1441800577,I Want My Milk (I Want it Now),Songs to Grow on for Mother and Child,Woody Guthrie,0.4105590791
147213,1441800725,Hobo's Lullaby,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.4052771228
167440,1441804152,This Land Is Your Land (Alternate Version),Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3851002568
153293,1441804306,Do Re Mi,Dust Bowl Ballads,Woody Guthrie,0.3516822486
253828,1441804559,Howdi Do,This Land Is Your Land Soundtrack,Woody Guthrie,0.3166720272
232159,1441804791,Riding in My Car,This Land Is Your Land Soundtrack,Arlo Guthrie,0.3103167785
189389,1441804981,Jig Along Home,This Land Is Your Land Soundtrack,Arlo Guthrie,0.2917675921
264550,1441805245,Mail Myself to You,This Land Is Your Land Soundtrack,Arlo Guthrie,0.2960219985
151727,1441805397,This Land Is Your Land,This Land Is Your Land Soundtrack,Arlo Guthrie,0.3451528719
219161,1441805616,Bling Blang,This Land Is Your Land Soundtrack,Arlo Guthrie,0.311670208
201659,1441805818,All Work Together,This Land Is Your Land Soundtrack,Arlo Guthrie,0.2852264674
168049,1441805986,Grassey Grass Grass (Grow Grow Grow),This Land Is Your Land Soundtrack,Arlo Guthrie,0.2817361252
152555,1441806138,"So Long, It's Been Good to Know Yuh",This Land Is Your Land Soundtrack,Arlo Guthrie,0.2795015787
227588,1441806366,This Land Is Your Land - Instrumental,This Land Is Your Land Soundtrack,Arlo Guthrie,0.2761905366
200640,1441806567,All Work Together - Instrumental,This Land Is Your Land Soundtrack,Arlo Guthrie,0.2705903729
167440,1441806734,This Land Is Your Land (Alternate Version),Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3851002568
148506,1441806883,Pastures of Plenty,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.4261751086
112346,1441806995,Riding in My Car (Car Song),Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3592442256
133973,1441807129,The Grand Coulee Dam,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3611443551
114239,1441807243,Talking Dust Bowl,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3627279333
224560,1441807468,"So Long, It's Been Good to Know Yuh (Dusty Old Dust)",Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3669121168
137120,1441807605,Ramblin' Round,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3651314024
152253,1441807757,Philadelphia Lawyer,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3472195322
154146,1441807912,Hard Travelin',Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.4372539753
183093,1441808095,Pretty Boy Floyd,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3759317221
147213,1441808242,Hobo's Lullaby,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.4052771228
151120,1441808393,Talking Columbia,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3439892907
182253,1441808575,The Sinking of the Reuben James,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3497602157
160733,1441808736,Jesus Christ,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.362055758
172773,1441808909,Gypsy Davy,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3518976881
159026,1441809068,New York Town,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3358978648
179880,1441809248,Going Down the Road (Feeling Bad),Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.372636359
165400,1441809413,"Hard, Ain't It Hard",Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3398195182
294533,1441822455,Nocturne No.1 in B flat Minor Op.9 No.1,Chopin Nocturnes,Arthur Rubinstein,0.3398637197
266066,1441822721,Nocturne No.2 in E flat Major Op.9 No.2,Chopin Nocturnes,Arthur Rubinstein,0.375035504
288400,1441823010,Nocturne No.3 in B Major Op.9 No.3,Chopin Nocturnes,Arthur Rubinstein,0.3609808884
229533,1441823239,Nocturne No.4 in F Major Op.15 No.1,Chopin Nocturnes,Arthur Rubinstein,0.3411434433
239600,1441823478,Nocturne No.5 in F sharp Major Op.15 No.2,Chopin Nocturnes,Arthur Rubinstein,0.33475985
116657,1441841719,The Biggest Thing That Man Has Ever Done (The Great Historical Bum),Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3388991029
152053,1441841870,Colonel Hathi's March (The Elephant Song),The Jungle Book,J. Pat O'Malley,0.4817632045
170480,1441842041,Trust In Me (The Python's Song),The Jungle Book,Sterling Holloway,0.4366951512
291466,1441842332,The Bare Necessities - Soundtrack,The Jungle Book,Phil Harris,0.5291805626
279453,1441842613,I Wan'na Be Like You (The Monkey Song),The Jungle Book,Louis Prima,0.5373930979
1021,1441886381,Nocturne No.6 in G Minor Op.15 No.3,Chopin Nocturnes,Arthur Rubinstein,0.3594560342
1021,1441891283,Hell In A Bucket,The Very Best Of Grateful Dead,Grateful Dead,0.4644581333
238952,1441891522,Hurt Me,Hurt Me,Låpsley,0.7403473968
45511,1441891567,Falling,Falling,Here We Go Magic,0.521770422
150280,1441891717,Shadows,Lantern,Hudson Mohawke,0.4978185339
48752,1441891766,PPP,Depression Cherry,Beach House,0.6279238667
136254,1441891901,Full Circle (Bonobo Remix Feat. Boxed In),Full Circle (Bonobo Remix Feat. Boxed In),George Fitzgerald,0.4933613833
229814,1441892131,Know Me Better,Know Me Better,Mabel,0.4234850752
221720,1441892353,Gibraltar,Gibraltar,Beirut,0.6149597508
20257,1441892373,Times Square,Times Square,Destroyer,0.5244981275
6315,1441892379,St Anthony: An Ode to Anthony H Wilson - Radio Edit,St Anthony: An Ode to Anthony H Wilson - Single,Mike Garry & Joe Duddell,0.499157843
9705,1441892387,Mountain At My Gates,What Went Down,Foals,0.7316835826
47972,1441892435,The Cosmos,Slow Dance in the Cosmos,Porches,0.4294011749
204386,1441893232,Reflections After Jane,Suburban Light (Remastered),The Clientele,0.4885780137
199493,1441893432,Call Me in the Day,It's Alive,La Luz,0.5364351168
207613,1441893640,Baby It's You,A Group Called Smith,Smith,0.5370113568
1021,1441927125,Colonel Hathi's March (The Elephant Song),The Jungle Book,J. Pat O'Malley,0.4817632045
1021,1441927125,Colonel Hathi's March (The Elephant Song),The Jungle Book,J. Pat O'Malley,0.4817632045
0,1441927125,Colonel Hathi's March (The Elephant Song),The Jungle Book,J. Pat O'Malley,0.4817632045
0,1441927125,Colonel Hathi's March (The Elephant Song),The Jungle Book,J. Pat O'Malley,0.4817632045
152053,1441927304,Colonel Hathi's March (The Elephant Song),The Jungle Book,J. Pat O'Malley,0.4817632045
170480,1441927475,Trust In Me (The Python's Song),The Jungle Book,Sterling Holloway,0.4366951512
291466,1441927766,The Bare Necessities - Soundtrack,The Jungle Book,Phil Harris,0.5291805626
279078,1441928325,I Wan'na Be Like You (The Monkey Song),The Jungle Book,Louis Prima,0.5373930979
1021,1441988539,Mama Says (Live From Spotify London),Spotify Sessions,Ibeyi,0.4659893101
26563,1441988565,The Twins - Prague,Memoryhouse,Max Richter,0.5794422111
46672,1441988611,Life Story,Life Story Love and Glory,Ólafur Arnalds,0.6118728295
1021,1442014044,Colonel Hathi's March (The Elephant Song),The Jungle Book,J. Pat O'Malley,0.4817632045
1021,1442014050,Hell In A Bucket,The Very Best Of Grateful Dead,Grateful Dead,0.4644581333
291466,1442014336,The Bare Necessities - Soundtrack,The Jungle Book,Phil Harris,0.5291805626
152053,1442014489,Colonel Hathi's March (The Elephant Song),The Jungle Book,J. Pat O'Malley,0.4817632045
170480,1442014659,Trust In Me (The Python's Song),The Jungle Book,Sterling Holloway,0.4366951512
279453,1442014939,I Wan'na Be Like You (The Monkey Song),The Jungle Book,Louis Prima,0.5373930979
1021,1442040282,Verses,The Chopin Project,Ólafur Arnalds,0.555214617
217120,1442040498,Klapp Klapp,Nabuma Rubberband,Little Dragon,0.5818691177
15232,1442040513,Pretty Girls,Nabuma Rubberband,Little Dragon,0.5762759666
204939,1442040762,I Was An Eagle,Once I Was An Eagle,Laura Marling,0.5298573215
150600,1442040867,Life Is Strange,Tanx,T. Rex,0.5326286741
928,1442068650,The Bare Necessities - Soundtrack,The Jungle Book,Phil Harris,0.5291805626
344346,1442068995,Really Love,Black Messiah,D'Angelo,0.6592047355
430800,1442069426,Untitled (How Does It Feel),Voodoo,D'Angelo,0.6204732614
313533,1442070193,Alright,Brown Sugar,D'Angelo,0.5291801923
355333,1442070549,Betray My Heart,Black Messiah,D'Angelo,0.5833664959
399142,1442070950,The Door - Live from Spotify NYC,Spotify Sessions,D'Angelo,0.529863087
5433,1442070955,Send It On,Voodoo,D'Angelo,0.5471003603
1857,1442070956,"Mariposa Traicionera, Marimba de Guatemala",Exitos Marimba Guatemala,Marimba Orquesta Internacionales Conejos,0.4199911285
23498,1442070979,"Mariposa Traicionera, Marimba de Guatemala",Exitos Marimba Guatemala,Marimba Orquesta Internacionales Conejos,0.4199911285
160680,1442071140,Suite 1. Courante,Marimba Suites (Gwendolyn Burgett Thrasher plays Her Transcriptions of Six Cello Suites by J. S. Bach),Gwendolyn Burgett Thrasher,0.1605036707
197906,1442071338,Suite 2. Sarabande,Marimba Suites (Gwendolyn Burgett Thrasher plays Her Transcriptions of Six Cello Suites by J. S. Bach),Gwendolyn Burgett Thrasher,0.1340829048
131453,1442071470,Suite 5. Sarabande,Marimba Suites (Gwendolyn Burgett Thrasher plays Her Transcriptions of Six Cello Suites by J. S. Bach),Gwendolyn Burgett Thrasher,0.1096436927
266013,1442071736,Suite 5. Gavottes I & II,Marimba Suites (Gwendolyn Burgett Thrasher plays Her Transcriptions of Six Cello Suites by J. S. Bach),Gwendolyn Burgett Thrasher,0.1192124109
182648,1442076596,Hippie Hippie Hourrah,Il est cinq heures,Jacques Dutronc,0.5203111929
193933,1442076775,Hippie Hippie Hourrah,Il est cinq heures,Jacques Dutronc,0.5203111929
316506,1442077098,Star Witness,Fox Confessor Brings The Flood,Neko Case,0.5012595733
134040,1442077232,I'll Be Your Mirror,The Velvet Underground & Nico 45th Anniversary,The Velvet Underground,0.4931790309
274813,1442077525,The Golden Age,Sea Change,Beck,0.5320307126
157066,1442077682,Anything Could Happen,Compilation,The Clean,0.4500179924
153973,1442077836,So Destroyed (channeling Rage Peace),Top Ten Hits Of The End Of The World,Prince Rama,0.4757263279
194560,1442078031,Caribou,Come On Pilgrim,Pixies,0.503446952
127198,1442078159,Whole Wide World,Pink Strat,Bahamas,0.5789571072
185040,1442078344,Indian Summer,Jamboree,Beat Happening,0.4819507683
135973,1442078481,Buddy,Good Times,Willie Nelson,0.5386106023
247306,1442078728,Haiti,Funeral,Arcade Fire,0.5541159077
67198,1442078799,green blood,Antenna To The Afterworld,Sonny & The Sunsets,0.4736484635
126780,1442078921,Cooking Up Something Good,2,Mac Demarco,0.600231444
178960,1442079099,She's Got You - Single Version,Greatest Hits,Patsy Cline,0.5374130175
269533,1442079369,Crop Circle Jerk '94,Surfing,Megapuss,0.5055313204
238600,1442079608,Chinese Translation,Post-War,M. Ward,0.6094692975
196560,1442079806,"Archie, Marry Me",Alvvays,Alvvays,0.620502138
311000,1442080117,The Boy With The Perpetual Nervousness,Crazy Rhythms,The Feelies,0.469994848
211858,1442080328,"Now, Now",Marry Me,St. Vincent,0.5111224574
358880,1442080688,Ceremony,On Fire,Galaxie 500,0.4526459316
28514,1442080716,If I'm Unworthy,Heigh Ho,Blake Mills,0.5237639033
339333,1442081054,I Really Need Love,Every Step's A Yes,A Band Of Bees,0.5043193102
432026,1442081487,Instant Disassembly,Sunbathing Animal,Parquet Courts,0.4946655596
23684,1442081510,I Heard It Through The Grapevine,Cut,The Slits,0.4985462133
1021,1442081536,The Cosmos,Slow Dance in the Cosmos,Porches,0.4294011749
358880,1442081894,Ceremony,On Fire,Galaxie 500,0.4526459316
1253,1442081904,If I'm Unworthy,Heigh Ho,Blake Mills,0.5237639033
241547,1442082145,Keep It Healthy,Warpaint,Warpaint,0.5673235818
291758,1442082436,Love Is to Die,Warpaint,Warpaint,0.6440800161
310600,1442082747,Hi,Warpaint,Warpaint,0.5364194984
355009,1442083102,Biggy,Warpaint,Warpaint,0.5450872663
281876,1442083385,Teese,Warpaint,Warpaint,0.5492040107
240381,1442083625,Go In,Warpaint,Warpaint,0.5093614609
212831,1442083838,Feeling Alright,Warpaint,Warpaint,0.5774931941
125062,1442083963,CC,Warpaint,Warpaint,0.5059142318
125440,1442084088,Unfucktheworld,Burn Your Fire For No Witness,Angel Olsen,0.5448902098
6733,1442084094,Birds of Paradise Dub Version,936,Peaking Lights,0.3116697754
123546,1442084218,Forgiven/Forgotten,Burn Your Fire For No Witness,Angel Olsen,0.5279787144
6594,1442084224,Feeling Alright,Warpaint,Warpaint,0.5774931941
467440,1442084691,Tiger Eyes (Laid Back),936,Peaking Lights,0.3705256997
215759,1442099866,Suite 4. Prelude,Marimba Suites (Gwendolyn Burgett Thrasher plays Her Transcriptions of Six Cello Suites by J. S. Bach),Gwendolyn Burgett Thrasher,0.1372762342
152053,1442100018,Colonel Hathi's March (The Elephant Song),The Jungle Book,J. Pat O'Malley,0.4817632045
170480,1442100190,Trust In Me (The Python's Song),The Jungle Book,Sterling Holloway,0.4366951512
291466,1442100481,The Bare Necessities - Soundtrack,The Jungle Book,Phil Harris,0.5291805626
279453,1442100761,I Wan'na Be Like You (The Monkey Song),The Jungle Book,Louis Prima,0.5373930979
975,1442155262,Colonel Hathi's March (The Elephant Song),The Jungle Book,J. Pat O'Malley,0.4817632045
426760,1442155688,Playa Playa,Voodoo,D'Angelo,0.5443640939
480,1442163023,Trust In Me (The Python's Song),The Jungle Book,Sterling Holloway,0.4366951512
1021,1442176868,Red Eyes,Lost In The Dream,The War On Drugs,0.7072756061
2461,1442176910,Born in the U.S.A.,Born In The U.S.A.,Bruce Springsteen,0.7160364219
337680,1442177248,Believe Me,Believe Me,Lil Wayne,0.564783944
127756,1442177375,3500,3500,Travi$ Scott,0.7144549076
11563,1442177386,Rockin' Around (With You),Tom Petty & The Heartbreakers,Tom Petty and the Heartbreakers,0.462088116
7244,1442177393,Strangered In The Night,Tom Petty & The Heartbreakers,Tom Petty and the Heartbreakers,0.4385169765
149800,1442177542,Rockin' Around (With You),Tom Petty & The Heartbreakers,Tom Petty and the Heartbreakers,0.462088116
163893,1442177706,Breakdown,Tom Petty & The Heartbreakers,Tom Petty and the Heartbreakers,0.6190289384
134706,1442177841,Hometown Blues,Tom Petty & The Heartbreakers,Tom Petty and the Heartbreakers,0.4559543149
183400,1442178024,"The Wild One, Forever",Tom Petty & The Heartbreakers,Tom Petty and the Heartbreakers,0.4596520853
144026,1442178168,Anything That's Rock 'N' Roll,Tom Petty & The Heartbreakers,Tom Petty and the Heartbreakers,0.4677798484
214106,1442178382,Strangered In The Night,Tom Petty & The Heartbreakers,Tom Petty and the Heartbreakers,0.4385169765
230000,1442178612,Fooled Again (I Don't Like It),Tom Petty & The Heartbreakers,Tom Petty and the Heartbreakers,0.4455690453
183426,1442178796,Mystery Man,Tom Petty & The Heartbreakers,Tom Petty and the Heartbreakers,0.4349272576
238573,1442179034,Luna,Tom Petty & The Heartbreakers,Tom Petty and the Heartbreakers,0.4287874172
214733,1442179251,American Girl,Tom Petty & The Heartbreakers,Tom Petty and the Heartbreakers,0.6708144746
1021,1442179399,Rockin' Around (With You),Tom Petty & The Heartbreakers,Tom Petty and the Heartbreakers,0.462088116
161466,1442179561,Breakdown,Greatest Hits,Tom Petty and the Heartbreakers,0.4940585644
184960,1442181663,Listen To Her Heart,You're Gonna Get it,Tom Petty and the Heartbreakers,0.5462250369
141533,1442181804,I Need To Know,Greatest Hits,Tom Petty and the Heartbreakers,0.5060649767
202000,1442182006,Refugee,Greatest Hits,Tom Petty and the Heartbreakers,0.5282926805
161600,1442182168,Don't Do Me Like That,Greatest Hits,Tom Petty and the Heartbreakers,0.559068623
218666,1442182386,Even The Losers,Greatest Hits,Tom Petty and the Heartbreakers,0.4973642223
263933,1442182650,Here Comes My Girl,Greatest Hits,Tom Petty and the Heartbreakers,0.5202754726
239000,1442182889,The Waiting,Greatest Hits,Tom Petty and the Heartbreakers,0.5119599367
214693,1442183104,You Got Lucky,Greatest Hits,Tom Petty and the Heartbreakers,0.5158469582
304066,1442183408,Don't Come Around Here No More,Greatest Hits,Tom Petty and the Heartbreakers,0.4979968091
175373,1442183584,I Won't Back Down,Greatest Hits,Tom Petty,0.5873616838
263213,1442183847,Runnin' Down A Dream,Greatest Hits,Tom Petty,0.5012350824
255680,1442184102,Free Fallin',Greatest Hits,Tom Petty,0.5820673965
241933,1442184344,Learning To Fly,Greatest Hits,Tom Petty and the Heartbreakers,0.5404578585
79365,1442184424,Into The Great Wide Open,Greatest Hits,Tom Petty and the Heartbreakers,0.4866696831
152053,1442184576,Colonel Hathi's March (The Elephant Song),The Jungle Book,J. Pat O'Malley,0.4817632045
170480,1442184747,Trust In Me (The Python's Song),The Jungle Book,Sterling Holloway,0.4366951512
291466,1442185038,The Bare Necessities - Soundtrack,The Jungle Book,Phil Harris,0.5291805626
272466,1442185312,I Wan'na Be Like You (The Monkey Song),The Jungle Book,Louis Prima,0.5373930979
291466,1442185602,The Bare Necessities - Soundtrack,The Jungle Book,Phil Harris,0.5291805626
279453,1442185883,I Wan'na Be Like You (The Monkey Song),The Jungle Book,Louis Prima,0.5373930979
480,1442188335,Trust In Me (The Python's Song),The Jungle Book,Sterling Holloway,0.4366951512
975,1442191510,Colonel Hathi's March (The Elephant Song),The Jungle Book,J. Pat O'Malley,0.4817632045
175373,1442191685,I Won't Back Down,Greatest Hits,Tom Petty,0.5873616838
10123,1442191726,Runnin' Down A Dream,Greatest Hits,Tom Petty,0.5012350824
181600,1442191908,Frontwards (Remastered),Quarantine The Past: The Best Of Pavement,Pavement,0.4833788606
1020,1442230109,Devil's Pie,Voodoo,D'Angelo,0.5423144472
256000,1442230364,Free Fallin',Full Moon Fever,Tom Petty,0.6745563996
178360,1442230542,I Won't Back Down,Full Moon Fever,Tom Petty,0.6259876852
227046,1442230769,Love Is A Long Road,Full Moon Fever,Tom Petty,0.4987794609
379786,1442231149,While You Were Sleeping,Ash Wednesday,Elvis Perkins,0.5261757608
169693,1442231320,Easy Easy,6 Feet Beneath The Moon,King Krule,0.6016380361
312226,1442231632,Avant Gardener,The Double Ep: A Sea of Split Peas,Courtney Barnett,0.5893897092
214666,1442231847,Green,My Friend Fish,Diane Coffee,0.5094963973
1021,1442232023,One More Hour,Dig Me Out,Sleater-Kinney,0.4615156007
183948,1442232031,Steam Powered Aereo Plane,Aereo-Plain,John Hartford,0.4383734821
86333,1442232117,30 Century Man,Scott 3,Scott Walker,0.506022675
1021,1442236414,We Are Fine,Tramp,Sharon Van Etten,0.5144392664
1300,1442236415,I Won't Back Down,Greatest Hits,Tom Petty,0.5873616838
175373,1442236589,I Won't Back Down,Greatest Hits,Tom Petty,0.5873616838
13096,1442236602,Runnin' Down A Dream,Greatest Hits,Tom Petty,0.5012350824
60980,1442236663,American Girl,Greatest Hits,Tom Petty and the Heartbreakers,0.5401311743
229213,1442236893,We Are Fine,Tramp,Sharon Van Etten,0.5144392664
328746,1442237221,Fiya,Bird-Brains,tUnE-yArDs,0.4246091067
607426,1442237829,Hallogallo,NEU!,NEU!,0.5293985526
27306,1442237856,Kaputt,Kaputt,Destroyer,0.5559669379
9195,1442237864,30 Century Man,Scott 3,Scott Walker,0.506022675
2554,1442237875,We Are Fine,Tramp,Sharon Van Etten,0.5144392664
227706,1442238103,Icarus,Kairos,White Hinterland,0.6025635247
47043,1442238149,Jane,Girlpool,Girlpool,0.5538337802
53,1442238837,Colonel Hathi's March (The Elephant Song),The Jungle Book,J. Pat O'Malley,0.4817632045
98454,1442253170,Going Out,Trouble,Hospitality,0.4767584734
257480,1442253427,Postcards From Italy,Gulag Orkestar,Beirut,0.6041723914
288720,1442253717,Zebra,Teen Dream,Beach House,0.5873928445
364306,1442254082,A Tooth for an Eye,Shaking The Habitual,The Knife,0.4816406213
32461,1442254117,Pulaski at Night,I Want to See Pulaski at Night,Andrew Bird,0.6366510484
479546,1442254596,Atomic Bomb,World Psychedelic Classics 5: Who Is William Onyeabor?,William Onyeabor,0.5379687457
198112,1442254794,Golden,It Still Moves,My Morning Jacket,0.5553506604
146386,1442254940,Sing Sung Saing,Faint Humms,Peggy Honeywell,0.3913714682
176173,1442255117,Baby,20 Grandes Sucessos De Os Mutantes,Os Mutantes,0.3915596784
118933,1442255237,I'm So Tired,Instrument Soundtrack,Fugazi,0.5327861635
231039,1442255468,Obvs,In Colour,Jamie xx,0.6030875025
53080,1442255521,I'll Come Running - 2004 Digital Remaster,Another Green World,Brian Eno,0.4909573167
213160,1442255734,I’m New Here,I’m New Here,Gil Scott-Heron,0.3959036062
255146,1442255990,Uncatena,Sylvan Esso,Sylvan Esso,0.6129181022
45093,1442256200,Faded High,Relayted,Gayngs,0.4742579351
214160,1442256414,Do You Feel It,Relax,Holy Wave,0.4885415835
41340,1442256461,The Way I Feel Inside,Begin Here,The Zombies,0.5276511757
1021,1442256469,While You Were Sleeping,Ash Wednesday,Elvis Perkins,0.5261757608
4179,1442256480,While You Were Sleeping,Ash Wednesday,Elvis Perkins,0.5261757608
214160,1442256770,Do You Feel It,Relax,Holy Wave,0.4885415835
159000,1442256929,Psychological Thriller,Relax,Holy Wave,0.3954174172
302200,1442257231,Night Tripper,Relax,Holy Wave,0.392588442
150013,1442257381,Sol Love,Relax,Holy Wave,0.3827953212
212733,1442257594,Star Stamp,Relax,Holy Wave,0.4107221854
281306,1442257875,Son of Sound,Relax,Holy Wave,0.3713739536
293013,1442258168,Shamania,Relax,Holy Wave,0.3795390523
303440,1442258472,Change Your Head / Ecstatic Moment,Relax,Holy Wave,0.3596008056
238920,1442258711,Surfin Mta,Relax,Holy Wave,0.3536640229
258720,1442258969,Mouth Mountain,Relax,Holy Wave,0.3534661722
156506,1442259127,Wet & Wild,Relax,Holy Wave,0.3771674578
178360,1442272862,I Won't Back Down,Full Moon Fever,Tom Petty,0.6259876852
5015,1442272878,Love Is A Long Road,Full Moon Fever,Tom Petty,0.4987794609
