milliseconds_played,timestamp,track_name,album_name,artist_name,popularity_normalized
70520,1440794531,We Put A Pearl In The Ground,Marry Me,St. Vincent,0.4445309298
250026,1440794781,Happy Kid,Let Go,Nada Surf,0.4271463085
216080,1440794998,Brandy Alexander,The Reminder,Feist,0.5801400863
252960,1440795252,Cinnamon,When I Pretend To Fall,The Long Winters,0.5086418446
165320,1440795417,"Sgt. Pepper's Lonely Hearts Club Band (feat. My Morning Jacket, Fever The Ghost & J. Mascis)",With A Little Help From My Fwends,The Flaming Lips,0.4528901191
341360,1440795759,Gone,You In Reverse,Built To Spill,0.4327690218
210628,1440795970,Where Is My Mind?,Where Is My Mind?,Trampled By Turtles,0.5746772634
267040,1440796238,Can't You Tell,The Errant Charm,Vetiver,0.546665735
293066,1440796531,Naomi,On Avery Island,Neutral Milk Hotel,0.5031096946
102653,1440796635,Choked Out,Beat the Champ,The Mountain Goats,0.4812102098
174093,1440796809,Evergreens,Naomi,The Cave Singers,0.3943113013
312401,1440804147,In the Backseat,Funeral,Arcade Fire,0.5258249482
316293,1440804463,"Samson, HWV 57: “Let the Bright Seraphim""","Handel, Penderecki, Mozart",George Frideric Handel,0.1748296736
2024280,1440806487,Concerto Grosso,"Handel, Penderecki, Mozart",Krzysztof Penderecki,0.1811982048
504542,1440806992,"Bassoon Concerto in B-Flat Major, K.191: I. Allegro","Handel, Penderecki, Mozart",Wolfgang Amadeus Mozart,0.1877369369
445583,1440807437,"Bassoon Concerto in B-Flat Major, K.191: II. Andante ma adagio","Handel, Penderecki, Mozart",Wolfgang Amadeus Mozart,0.1750036775
263172,1440807701,"Bassoon Concerto in B-Flat major, K.191: III. Rondo - Tempo di menuetto","Handel, Penderecki, Mozart",Wolfgang Amadeus Mozart,0.1556321737
464,1440810794,"Samson, HWV 57: “Let the Bright Seraphim""","Handel, Penderecki, Mozart",George Frideric Handel,0.1748296736
1021,1440854482,"Samson, HWV 57: “Let the Bright Seraphim""","Handel, Penderecki, Mozart",George Frideric Handel,0.1748296736
276866,1440854758,"Duo for Violin and Viola No. 1 in F Major, Hob.VI:1: I. Allegro moderato",Haydn: 6 Sonatas for Violin & Viola,Franz Joseph Haydn,0.2266573953
262800,1440855021,"Duo for Violin and Viola No. 1 in F Major, Hob.VI:1: II. Adagio",Haydn: 6 Sonatas for Violin & Viola,Franz Joseph Haydn,0.2197499258
197400,1440855219,"Duo for Violin and Viola No. 1 in F Major, Hob.VI:1: III. Finale: Tempo di menuet",Haydn: 6 Sonatas for Violin & Viola,Franz Joseph Haydn,0.214589855
236426,1440855455,"Duo for Violin and Viola No. 2 in A Major, Hob.VI:2: I. Allegro moderato",Haydn: 6 Sonatas for Violin & Viola,Franz Joseph Haydn,0.2116276555
260906,1440855716,"Duo for Violin and Viola No. 2 in A Major, Hob.VI:2: II. Adagio",Haydn: 6 Sonatas for Violin & Viola,Franz Joseph Haydn,0.2064682391
238866,1440855955,"Duo for Violin and Viola No. 2 in A Major, Hob.VI:2: III. Finale: Tempo di menuet",Haydn: 6 Sonatas for Violin & Viola,Franz Joseph Haydn,0.2053496634
333226,1440856288,"Duo for Violin and Viola No. 3 in B-Flat Major, Hob.VI:3: I. Andante",Haydn: 6 Sonatas for Violin & Viola,Franz Joseph Haydn,0.203014082
212973,1440856501,"Duo for Violin and Viola No. 3 in B-Flat Major, Hob.VI:3: II. Adagio",Haydn: 6 Sonatas for Violin & Viola,Franz Joseph Haydn,0.197463581
132560,1440856633,"Duo for Violin and Viola No. 3 in B-Flat Major, Hob.VI:3: III. Finale: Tempo di menuetto",Haydn: 6 Sonatas for Violin & Viola,Franz Joseph Haydn,0.1956453905
280466,1440856914,"Duo for Violin and Viola No. 4 in D Major, Hob.VI:4: I. Moderato",Haydn: 6 Sonatas for Violin & Viola,Franz Joseph Haydn,0.1950667794
182333,1440857096,"Duo for Violin and Viola No. 4 in D Major, Hob.VI:4: II. Adagio",Haydn: 6 Sonatas for Violin & Viola,Franz Joseph Haydn,0.1923079031
170906,1440857267,"Duo for Violin and Viola No. 4 in D Major, Hob.VI:4: III. Finale: Tempo di menuetto",Haydn: 6 Sonatas for Violin & Viola,Franz Joseph Haydn,0.1856344189
172200,1440857439,"Duo for Violin and Viola No. 5 in E-Flat Major, Hob.VI:5: I. Moderato",Haydn: 6 Sonatas for Violin & Viola,Franz Joseph Haydn,0.1887556584
267226,1440857707,"Duo for Violin and Viola No. 5 in E-Flat Major, Hob.VI:5: II. Adagio",Haydn: 6 Sonatas for Violin & Viola,Franz Joseph Haydn,0.1866769521
179506,1440857886,"Duo for Violin and Viola No. 5 in E-Flat Major, Hob.VI:5: III. Finale: Tempo di menuetto",Haydn: 6 Sonatas for Violin & Viola,Franz Joseph Haydn,0.1823595424
290426,1440858177,"Duo for Violin and Viola No. 6 in C Major, Hob.VI:6: I. Allegro",Haydn: 6 Sonatas for Violin & Viola,Franz Joseph Haydn,0.1826286995
249173,1440858426,"Duo for Violin and Viola No. 6 in C Major, Hob.VI:6: II. Adagio",Haydn: 6 Sonatas for Violin & Viola,Franz Joseph Haydn,0.1818766652
210226,1440858636,"Duo for Violin and Viola No. 6 in C Major, Hob.VI:6: III. Finale: Tempo di menuetto",Haydn: 6 Sonatas for Violin & Viola,Franz Joseph Haydn,0.1799154516
371,1440859329,"Duo for Violin and Viola No. 1 in F Major, Hob.VI:1: I. Allegro moderato",Haydn: 6 Sonatas for Violin & Viola,Franz Joseph Haydn,0.2266573953
237571,1440859566,"Piano Concerto No. 1 in G minor, Op. 25: I. Molto allegro con fuoco",Mendelssohn: Piano Concertos & Variations sérieuses,Felix Mendelssohn,0.2824763119
195666,1440859761,Three White Horses,Hands of Glory,Andrew Bird,0.5289550521
175573,1440859936,When That Helicopter Comes,Hands of Glory,Andrew Bird,0.4140975433
248480,1440860185,Spirograph,Hands of Glory,Andrew Bird,0.4095744103
208720,1440860394,Railroad Bill,Hands of Glory,Andrew Bird,0.4261843101
276360,1440860670,Something Biblical,Hands of Glory,Andrew Bird,0.407168974
191080,1440860861,If I Needed You,Hands of Glory,Andrew Bird,0.4468881483
271280,1440861132,Orpheo,Hands of Glory,Andrew Bird,0.4112213512
11609,1440868967,Ice Cream Man,Rock 'n' Roll With the Modern Lovers,Jonathan Richman & The Modern Lovers,0.4388676643
102957,1440869069,Always Like This,I Had The Blues But I Shook Them Loose,Bombay Bicycle Club,0.6427052864
149813,1440869218,Boyfriend,Crazy For You,Best Coast,0.6229409354
179960,1440869399,Ghosts,Alas I Cannot Swim,Laura Marling,0.6573948268
144333,1440869544,Blister In The Sun (Remastered Album Version),Violent Femmes,Violent Femmes,0.6642358633
231800,1440869776,Seven Nation Army,Elephant,The White Stripes,0.7071716744
291758,1440870068,Love Is to Die,Warpaint,Warpaint,0.6440800161
235000,1440870304,Loser,Mellow Gold,Beck,0.6775285437
254386,1440870559,Santa Fe,The Rip Tide,Beirut,0.6648162965
229831,1440870788,Heart it Races - As Played By Dr Dog,Heart It Races,Architecture In Helsinki,0.6250773051
243279,1440871032,Nightdriving,Lowland Hum,Lowland Hum,0.4936104356
271230,1440871303,I Will Do The Breathing,Accidental Thief,Matt the Electrician,0.4761919919
318852,1440871623,Bluegrass,Move,Matt Phillips,0.4841285501
279000,1440871902,Ivory Black,Ivory Black,Seryn,0.5018583402
275320,1440872178,Monterey,Monterey,The Milk Carton Kids,0.6453469026
286487,1440872464,Nomads,Nomads,Joe Banfi,0.464309549
6455,1440872470,Hey,Into The Fire,Falls,0.5590602485
153546,1440872623,Blue Ridge Mountain,Small Town Heroes,Hurray For The Riff Raff,0.569583967
218333,1440872842,By Night,Theatrics,Puzzle Muteson,0.6630933987
168760,1440873011,The Way We Move,The Way We Move,Langhorne Slim,0.6121902701
184490,1440873196,Twigs And Stones,Keep Away The Dead,Siskiyou,0.4723081317
227546,1440873424,St. Clarity,States,The Paper Kites,0.5182172026
213186,1440873638,Fol-De-Rol,Country Mile,Johnny Flynn,0.4480074369
190160,1440873829,Songs We Sing,Songs We Sing,Matt Costa,0.4470808844
193786,1440874023,Love No Less Worthy,Singing Ax,J. Tillman,0.6048551059
183066,1440874207,Daughter of the Woods,Bastard Children,Vudu Sister,0.4604388411
224560,1440874432,The Ark (Delaware House Version),The Leslieville Sessions,The Wilderness of Manitoba,0.4239076859
163600,1440874596,Shine for You,Gypsy Bells,Brianna Lea Pruett,0.5070245833
106000,1440874702,Tin Smithing,Tin Smithing - Single,Alessi's Ark,0.432439832
188266,1440874941,Quit You,Cedar + Gold,Tristan Prettyman,0.4622989886
221240,1440875162,Into the Cold,Into the Cold,Timberwolf,0.4725636587
180400,1440875343,Fare Thee Well (Dink's Song),Inside Llewyn Davis: Original Soundtrack Recording,Oscar Isaac,0.637791282
255146,1440875599,Costanoan Bones,Costanoan Bones,Bryan John Appleby,0.5222777587
218280,1440875818,House By The Sea,Set the House on Fire,Moddi,0.6096508609
178613,1440875997,Divine,Short Movie (Director's Cut),Laura Marling,0.5336934068
199733,1440876197,Until The Last Light Fades,This Side Of Jordan,Mandolin Orange,0.5016582209
304040,1440876502,Dark Bird Is Home,Dark Bird Is Home,The Tallest Man On Earth,0.5490668496
248853,1440876751,April,First Mind,Nick Mulvey,0.5417344599
265667,1440877017,This Land Is Your Land,This Land Is Your Land,My Morning Jacket,0.5371676889
328506,1440877346,Old Pine,Every Kingdom,Ben Howard,0.7005360021
91066,1440877438,Owl and Raven,Autumn Bird Songs,Jason Molina,0.4918903537
219266,1440877658,Better Now,The Fourth Wall,The Vespers,0.4917232207
246986,1440877906,Life Crisis,River Whyless,River Whyless,0.5260693434
318333,1440878224,Come Pick Me Up,Heartbreaker,Ryan Adams,0.6266119523
224693,1440878449,Lucky Cloud,Lucky Cloud - Single,Sam Amidon,0.5683974842
220653,1440878670,Ahead Of The Curve,Monsters Of Folk,Monsters Of Folk,0.5149195232
35015,1440878705,Make This Leap,Those Younger Days,The Hunts,0.605029725
209946,1440878915,Criminals,There's No Leaving Now,The Tallest Man On Earth,0.5258156757
191787,1440879107,Wicked Gil - Live Acoustic,Acoustic at The Ryman (Live),Band of Horses,0.5081178726
168040,1440879276,To Be Alone With You,Seven Swans,Sufjan Stevens,0.7051754125
254053,1440879530,Southwestern Territory,Beat the Champ,The Mountain Goats,0.4927741328
242906,1440879774,Falling,Sha Sha,Ben Kweller,0.489348816
122933,1440879897,Communion Cups And Someone's Coat,Around The Well,Iron & Wine,0.5060861999
216880,1440880115,Measuring Cups,Fingerlings 3,Andrew Bird,0.3466033404
171800,1440880287,The Bones Of An Idol,Twin Cinema,The New Pornographers,0.2951747189
291925,1440880579,Dear Avery,The King Is Dead,The Decemberists,0.4870270577
231373,1440880811,The Sound Of Coming Down,When I Pretend To Fall,The Long Winters,0.340045118
129333,1440880941,Somebody That I Used To Know,Figure 8,Elliott Smith,0.5826518624
148866,1440881090,Eyes,Eyes,Rogue Wave,0.6689286483
304106,1440881395,The Alley,100 Lovers,DeVotchKa,0.4646499367
303386,1440881699,Helplessness Blues,Helplessness Blues,Fleet Foxes,0.6545606518
267040,1440881967,Can't You Tell,The Errant Charm,Vetiver,0.546665735
211386,1440882178,Fit Against the Country,Cynic's New Year,Horse Feathers,0.5073148081
182640,1440882362,Hold No Guns,Kintsugi,Death Cab for Cutie,0.58288937
221133,1440882583,Whitewoods,"Song Spells, No.1: Cedarsmoke",Sea Wolf,0.4562110505
298573,1440882882,Undiscovered First,Metals,Feist,0.457159054
530297,1440947736,Beyond the Valley of the Three White Horses,Hands of Glory,Andrew Bird,0.4230743769
1021,1440947746,"Overture ""Coriolan"", Op.62","Beethoven: Symphony No.8; Overtures: ""Coriolan"", ""Fidelio"", ""Leonore No.3""",Ludwig van Beethoven,0.1918713291
509949,1440948311,"Overture ""Coriolan"", Op.62","Beethoven: Symphony No.8; Overtures: ""Coriolan"", ""Fidelio"", ""Leonore No.3""",Ludwig van Beethoven,0.1918713291
1465600,1440949777,"Violin Concerto in D Major, Op. 61 - Highlights: I. Allegro ma non troppo","Beethoven: Violin Concerto, Bernstein Serenade",Ludwig van Beethoven,0.4488551061
587200,1440950364,"Violin Concerto in D Major, Op. 61 - Highlights: II. Larghetto","Beethoven: Violin Concerto, Bernstein Serenade",Ludwig van Beethoven,0.4816027043
583400,1440950948,"Violin Concerto in D Major, Op. 61 - Highlights: III. Rondo. Allegro","Beethoven: Violin Concerto, Bernstein Serenade",Ludwig van Beethoven,0.448045945
719253,1440951667,"Beethoven: Symphony No. 7 in A, Op. 92","Beethoven: Symphony No. 7, et al.",Ludwig van Beethoven,0.3162037375
618013,1440952285,"Beethoven: Symphony No. 7 in A, Op. 92","Beethoven: Symphony No. 7, et al.",Ludwig van Beethoven,0.2718776088
488066,1440952773,"Beethoven: Symphony No. 7 in A, Op. 92","Beethoven: Symphony No. 7, et al.",Ludwig van Beethoven,0.2070666293
436293,1440953210,"Beethoven: Symphony No. 7 in A, Op. 92","Beethoven: Symphony No. 7, et al.",Ludwig van Beethoven,0.3109728869
417,1440955091,"Overture ""Coriolan"", Op.62","Beethoven: Symphony No.8; Overtures: ""Coriolan"", ""Fidelio"", ""Leonore No.3""",Ludwig van Beethoven,0.1918713291
1021,1440956675,"Overture ""Coriolan"", Op.62","Beethoven: Symphony No.8; Overtures: ""Coriolan"", ""Fidelio"", ""Leonore No.3""",Ludwig van Beethoven,0.1918713291
27666,1440956702,"Rhapsody On A Theme Of Paganini, Op.43: Introduction. Allegro vivace - Variation 1 (Precedente)",Rachmaninov Variations,Sergei Rachmaninoff,0.1048376729
17920,1440956720,"Rhapsody On A Theme Of Paganini, Op.43: Tema. L'istesso tempo",Rachmaninov Variations,Sergei Rachmaninoff,0.0901898605
18680,1440956739,"Rhapsody On A Theme Of Paganini, Op.43: Variation 2. L'istesso tempo",Rachmaninov Variations,Sergei Rachmaninoff,0.0913114997
25533,1440956764,"Rhapsody On A Theme Of Paganini, Op.43: Variation 3. L'istesso tempo",Rachmaninov Variations,Sergei Rachmaninoff,0.0999869905
29306,1440956794,"Rhapsody On A Theme Of Paganini, Op.43: Variation 4. Più vivo",Rachmaninov Variations,Sergei Rachmaninoff,0.0812182718
29826,1440956823,"Rhapsody On A Theme Of Paganini, Op.43: Variation 5. Tempo precedente",Rachmaninov Variations,Sergei Rachmaninoff,0.1335541855
71693,1440956895,"Rhapsody On A Theme Of Paganini, Op.43: Variation 6. L'istesso tempo",Rachmaninov Variations,Sergei Rachmaninoff,0.367251667
66386,1440956962,"Rhapsody On A Theme Of Paganini, Op.43: Variation 7. Meno mosso, a tempo moderato",Rachmaninov Variations,Sergei Rachmaninoff,0.365580207
34253,1440956996,"Rhapsody On A Theme Of Paganini, Op.43: Variation 8. Tempo I",Rachmaninov Variations,Sergei Rachmaninoff,0.3620967653
32733,1440957028,"Rhapsody On A Theme Of Paganini, Op.43: Variation 9. L'istesso tempo",Rachmaninov Variations,Sergei Rachmaninoff,0.360791211
53933,1440957082,"Rhapsody On A Theme Of Paganini, Op.43: Variation 10. L'istesso tempo",Rachmaninov Variations,Sergei Rachmaninoff,0.3577031405
93546,1440957176,"Rhapsody On A Theme Of Paganini, Op.43: Variation 11. Moderato",Rachmaninov Variations,Sergei Rachmaninoff,0.3577271496
91133,1440957267,"Rhapsody On A Theme Of Paganini, Op.43: Variation 12. Tempo di minuetto",Rachmaninov Variations,Sergei Rachmaninoff,0.3563268752
30826,1440957298,"Rhapsody On A Theme Of Paganini, Op.43: Variation 13. Allegro",Rachmaninov Variations,Sergei Rachmaninoff,0.3546150108
46040,1440957344,"Rhapsody On A Theme Of Paganini, Op.43: Variation 14. L'istesso tempo",Rachmaninov Variations,Sergei Rachmaninoff,0.3523954529
67520,1440957412,"Rhapsody On A Theme Of Paganini, Op.43: Variation 15. Più vivo scherzando",Rachmaninov Variations,Sergei Rachmaninoff,0.353021147
108826,1440957520,"Rhapsody On A Theme Of Paganini, Op.43: Variation 16. Allegretto",Rachmaninov Variations,Sergei Rachmaninoff,0.3523853765
132040,1440957652,"Rhapsody On A Theme Of Paganini, Op.43: Variation 17. Allegretto",Rachmaninov Variations,Sergei Rachmaninoff,0.3511683071
174653,1440957827,"Rhapsody On A Theme Of Paganini, Op.43: Variation 18. Andante cantabile",Rachmaninov Variations,Sergei Rachmaninoff,0.3985054857
32533,1440957859,"Rhapsody On A Theme Of Paganini, Op.43: Variation 19. A tempo vivace",Rachmaninov Variations,Sergei Rachmaninoff,0.3502679518
37546,1440957897,"Rhapsody On A Theme Of Paganini, Op.43: Variation 20. Un poco più vivo",Rachmaninov Variations,Sergei Rachmaninoff,0.3457764985
26226,1440957923,"Rhapsody On A Theme Of Paganini, Op.43: Variation 21. Un poco più vivo",Rachmaninov Variations,Sergei Rachmaninoff,0.055407404
105626,1440958029,"Rhapsody On A Theme Of Paganini, Op.43: Variation 22. Marziale. Un poco più vivo (Alla breve)",Rachmaninov Variations,Sergei Rachmaninoff,0.3416292397
60253,1440958089,"Rhapsody On A Theme Of Paganini, Op.43: Variation 23. L'istesso tempo",Rachmaninov Variations,Sergei Rachmaninoff,0.3415582427
80293,1440958169,"Rhapsody On A Theme Of Paganini, Op.43: Variation 24. A tempo un poco meno mosso",Rachmaninov Variations,Sergei Rachmaninoff,0.3425316814
76453,1440958246,"Variations On A Theme Of Chopin, Op.22: Tema. Largo",Rachmaninov Variations,Sergei Rachmaninoff,0.3487558849
32880,1440958279,"Variations On A Theme Of Chopin, Op.22: Variation 1. Moderato",Rachmaninov Variations,Sergei Rachmaninoff,0.3431957959
17533,1440958296,"Variations On A Theme Of Chopin, Op.22: Variation 2. Allegro",Rachmaninov Variations,Sergei Rachmaninoff,0.0483106923
17413,1440958314,"Variations On A Theme Of Chopin, Op.22: Variation 3. L'istesso tempo",Rachmaninov Variations,Sergei Rachmaninoff,0.0646491299
43800,1440958358,"Variations On A Theme Of Chopin, Op.22: Variation 4. L'istesso tempo",Rachmaninov Variations,Sergei Rachmaninoff,0.3414848531
26853,1440958384,"Variations On A Theme Of Chopin, Op.22: Variation 5. Meno mosso",Rachmaninov Variations,Sergei Rachmaninoff,0.0483076583
68866,1440958453,"Variations On A Theme Of Chopin, Op.22: Variation 6. Meno mosso",Rachmaninov Variations,Sergei Rachmaninoff,0.3444634052
16520,1440958470,"Variations On A Theme Of Chopin, Op.22: Variation 7. Allegro",Rachmaninov Variations,Sergei Rachmaninoff,0.06465707
17746,1440958488,"Variations On A Theme Of Chopin, Op.22: Variation 8. L'istesso tempo",Rachmaninov Variations,Sergei Rachmaninoff,0.0483144029
20733,1440958508,"Variations On A Theme Of Chopin, Op.22: Variation 9. L'istesso tempo",Rachmaninov Variations,Sergei Rachmaninoff,0.0472810692
77266,1440958586,"Variations On A Theme Of Chopin, Op.22: Variation 10. Più vivo - Variation 12. Moderato",Rachmaninov Variations,Sergei Rachmaninoff,0.3392789796
89066,1440958674,"Variations On A Theme Of Chopin, Op.22: Variation 13. Largo",Rachmaninov Variations,Sergei Rachmaninoff,0.3361168626
100813,1440958775,"Variations On A Theme Of Chopin, Op.22: Variation 14. Moderato",Rachmaninov Variations,Sergei Rachmaninoff,0.3348466839
84040,1440958859,"Variations On A Theme Of Chopin, Op.22: Variation 15. Allegro scherzando",Rachmaninov Variations,Sergei Rachmaninoff,0.3315501489
83093,1440958942,"Variations On A Theme Of Chopin, Op.22: Variation 16. Lento",Rachmaninov Variations,Sergei Rachmaninoff,0.4681904183
95733,1440959038,"Variations On A Theme Of Chopin, Op.22: Variation 17. Grave",Rachmaninov Variations,Sergei Rachmaninoff,0.3274697631
61906,1440959100,"Variations On A Theme Of Chopin, Op.22: Variation 20. Presto",Rachmaninov Variations,Sergei Rachmaninoff,0.3278232272
207320,1440959308,"Variations On A Theme Of Chopin, Op.22: Variation 21. Andante",Rachmaninov Variations,Sergei Rachmaninoff,0.3255478491
252586,1440959560,"Variations On A Theme Of Chopin, Op.22: Variation 22. Maestoso – Tempo I",Rachmaninov Variations,Sergei Rachmaninoff,0.323153771
101520,1440959662,"Variations On A Theme Of Chopin, Op.22: Tema",Rachmaninov Variations,Sergei Rachmaninoff,0.3216123661
124573,1440959786,Rachmaniana: 1. Andante improvizato,Rachmaninov Variations,"Trifonov, Daniil",0.3241342567
132813,1440959919,Rachmaniana: 2. Andante nostalgico,Rachmaninov Variations,"Trifonov, Daniil",0.3230569566
129933,1440960049,Rachmaniana: 3. Allegro con fuoco,Rachmaninov Variations,"Trifonov, Daniil",0.3216290487
108893,1440960158,Rachmaniana: 4. Dolce romantico,Rachmaninov Variations,"Trifonov, Daniil",0.3211554634
199573,1440960357,Rachmaniana: 5. (Without Indication),Rachmaninov Variations,"Trifonov, Daniil",0.3191341679
54800,1440960412,"Variations On A Theme Of Corelli, Op.42: Tema. Andante",Rachmaninov Variations,Sergei Rachmaninoff,0.3230850868
34586,1440960447,"Variations On A Theme Of Corelli, Op.42: Variation 1. Poco più mosso",Rachmaninov Variations,Sergei Rachmaninoff,0.3191712839
32560,1440960479,"Variations On A Theme Of Corelli, Op.42: Variation 2. L'istesso tempo",Rachmaninov Variations,Sergei Rachmaninoff,0.3183566669
37000,1440960516,"Variations On A Theme Of Corelli, Op.42: Variation 3. Tempo di menuetto",Rachmaninov Variations,Sergei Rachmaninoff,0.3197716733
56746,1440960573,"Variations On A Theme Of Corelli, Op.42: Variation 4. Andante",Rachmaninov Variations,Sergei Rachmaninoff,0.3189775435
19546,1440960593,"Variations On A Theme Of Corelli, Op.42: Variation 5. Allegro",Rachmaninov Variations,Sergei Rachmaninoff,0.0473772767
20093,1440960613,"Variations On A Theme Of Corelli, Op.42: Variation 6. L'istesso tempo",Rachmaninov Variations,Sergei Rachmaninoff,0.0473821028
24986,1440960638,"Variations On A Theme Of Corelli, Op.42: Variation 7. Vivace",Rachmaninov Variations,Sergei Rachmaninoff,0.0473777006
59986,1440960698,"Variations On A Theme Of Corelli, Op.42: Variation 8. Adagio misterioso",Rachmaninov Variations,Sergei Rachmaninoff,0.314632358
67573,1440960765,"Variations On A Theme Of Corelli, Op.42: Variation 9. Un poco più mosso",Rachmaninov Variations,Sergei Rachmaninoff,0.3151629922
33600,1440960799,"Variations On A Theme Of Corelli, Op.42: Variation 10. Allegro scherzando",Rachmaninov Variations,Sergei Rachmaninoff,0.3151949702
22493,1440960821,"Variations On A Theme Of Corelli, Op.42: Variation 11. Allegro vivace",Rachmaninov Variations,Sergei Rachmaninoff,0.0473784791
31466,1440960853,"Variations On A Theme Of Corelli, Op.42: Variation 12. L'istesso tempo",Rachmaninov Variations,Sergei Rachmaninoff,0.3120142303
28453,1440960881,"Variations On A Theme Of Corelli, Op.42: Variation 13. Agitato",Rachmaninov Variations,Sergei Rachmaninoff,0.0473853578
77000,1440960958,"Variations On A Theme Of Corelli, Op.42: Intermezzo. A tempo rubato",Rachmaninov Variations,Sergei Rachmaninoff,0.3137693441
66626,1440961025,"Variations On A Theme Of Corelli, Op.42: Variation 14. Andante",Rachmaninov Variations,Sergei Rachmaninoff,0.3111147773
98293,1440961123,"Variations On A Theme Of Corelli, Op.42: Variation 15. L'istesso tempo",Rachmaninov Variations,Sergei Rachmaninoff,0.3105747671
29533,1440961153,"Variations On A Theme Of Corelli, Op.42: Variation 16. Allegro vivace",Rachmaninov Variations,Sergei Rachmaninoff,0.1062212184
56320,1440961209,"Variations On A Theme Of Corelli, Op.42: Variation 17. Meno mosso",Rachmaninov Variations,Sergei Rachmaninoff,0.3111971822
29906,1440961239,"Variations On A Theme Of Corelli, Op.42: Variation 18. Allegro con brio",Rachmaninov Variations,Sergei Rachmaninoff,0.1085528053
24720,1440961264,"Variations On A Theme Of Corelli, Op.42: Variation 19. Più mosso, agitato",Rachmaninov Variations,Sergei Rachmaninoff,0.047391236
54840,1440961318,"Variations On A Theme Of Corelli, Op.42: Variation 20. Più mosso",Rachmaninov Variations,Sergei Rachmaninoff,0.3083295374
130586,1440961449,"Variations On A Theme Of Corelli, Op.42: Coda. Andante",Rachmaninov Variations,Sergei Rachmaninoff,0.3090120075
325,1440961994,"Rhapsody On A Theme Of Paganini, Op.43: Introduction. Allegro vivace - Variation 1 (Precedente)",Rachmaninov Variations,Sergei Rachmaninoff,0.1048376729
456013,1440962450,Bound To Be That Way,"You, You're A History In Rust",Do Make Say Think,0.4250822665
303200,1440962754,Stretched Home,Forward / Return,The Album Leaf,0.465123346
501533,1440963256,Last Known Surroundings,"Take Care, Take Care, Take Care",Explosions In The Sky,0.5156916083
315306,1440963572,Waterslide,Bem-Vinda Vontade,Mice Parade,0.3254557648
275440,1440963848,Long Walk,The Prepared Piano (10th Anniversary Edition),Hauschka,0.3448328344
292560,1440964141,Makeshift Shelters,55:12:00,Gregor Samsa,0.1761770642
99933,1440964241,Whisky Time,Les Revenants Soundtrack,Mogwai,0.4794646453
285693,1440964527,Second Family Portrait,Music for Egon Schiele,Rachel's,0.3466599635
278706,1440964806,The Red Truth,Caesura,Helios,0.6332362125
253133,1440965060,We Got The System to Fight the System,Pyramid of the Sun,Maserati,0.3009185341
207000,1440965268,Keep,Felt,Nils Frahm,0.506249366
111253,1440965379,Pauvre Simon,Nuage,Sylvain Chauveau,0.6123642097
137333,1440965517,bowling with margo,Lars and the Real Girl,David Torn,0.6171933856
379452,1440965897,Dustism,Another Language,This Will Destroy You,0.6471946833
367066,1440966265,Balabaristas,A Colores,Tristeza,0.4860365272
324400,1440966590,Articulate Silences Part 1,And Their Refinement of the Decline,Stars Of The Lid,0.4980582898
534213,1440967124,2/1 - 2004 Digital Remaster,Ambient 1/Music For Airports,Brian Eno,0.6856747483
347960,1440967473,Catching Fireflies,Where the Trees Are Painted White - EP,The Soul's Release,0.6384993875
239506,1440967713,Perth,The Lighthouse Project,amiina,0.518634654
322866,1440968036,Recovering Australia,Giving Machines,Japancakes,0.2409340937
303043,1440968340,Dream of Thaw,Balmorhea,Balmorhea,0.6063691055
332586,1440968673,You Are Not What You Think You Are (Rival Consoles Remix),Paper Canyon Recycled,Codes In The Clouds,0.3922448176
91746,1440968765,Onions,Do Make Say Think,Do Make Say Think,0.3056233596
501533,1440969267,Last Known Surroundings,"Take Care, Take Care, Take Care",Explosions In The Sky,0.5156916083
340840,1440969608,Twentytwofourteen,In a Safe Place,The Album Leaf,0.6487630406
190986,1440969800,Warm Hand In Farmland,Bem-Vinda Vontade,Mice Parade,0.3523686829
199813,1440970000,Peterson (The American Dollar),Five Album Set & Bonus Eps,The American Dollar,0.651566607
490000,1440970491,A Plague of Frost (In The Guise of Diamonds),In Sea,Aarktica,0.2061859993
431640,1440970923,What I Can Manage,55:12:00,Gregor Samsa,0.1770122833
295253,1440971218,Agdam,Abandoned City,Hauschka,0.3023853217
287520,1440971506,Nothing It Can,Moiety,Helios,0.6741578469
348104,1440971855,History Day,Music Industry 3. Fitness Industry 1.,Mogwai,0.5371543184
274355,1440972130,Þú ert jörðin,...and they have escaped the weight of darkness,Ólafur Arnalds,0.7172312479
298733,1440972429,We Will Never Be As Young As We Are Tonight,Arrivals and Departures,The Calm Blue Sea,0.2159409551
161400,1440972591,"Egon, Edith & Wally Meet",Music for Egon Schiele,Rachel's,0.3312886493
373226,1440972965,"Asunder, Sweet","Asunder, Sweet and Other Distress",Godspeed You! Black Emperor,0.4805180817
79333,1440973045,Noir,Des Plumes Dans La Tête,Sylvain Chauveau,0.3106548989
165600,1440973211,Dogs,Dogs,Beware of Safety,0.6441946876
337173,1440973548,Articulate Silences Part 2,And Their Refinement of the Decline,Stars Of The Lid,0.4948055079
347493,1440973896,La Tierra Sutil,A Colores,Tristeza,0.3136686599
457226,1440974354,Hymn For The Greatest Generation,Hymn For The Greatest Generation,Caspian,0.6034827484
142040,1440974497,at the mall,Lars and the Real Girl,David Torn,0.6110938833
